self_id,id1,id2,id3,id4,id5,id6,id7,id8
71157,72989,34326,35386,73020,55192,55193,23729,43114
71164,49731,50520,56540,57275,47570,16417,31912,49360
71188,69384,76111,64541,69386,71810,64542,70440,73572
71189,49865,69068,67962,64846,56981,66603,21521,8950
71212,36348,72394,29292,41240,47712,512,5916,31703
71230,71230,71809,72821,67399,68738,67407,67398,67405
71231,76111,64540,66593,64542,73572,71231,69386,66847
71251,71251,65764,65458,65528,20417,36167,436,3824
71252,71251,65764,65458,65528,20417,36167,436,3824
71318,33644,7348,19960,53909,53959,54216,53908,54060
71342,49864,4372,4373,5487,25414,11493,3606,10784
71475,61140,64764,64761,38683,64762,44684,43114,33869
71513,71513,72200,71669,51404,54000,62442,41683,19558
71559,63558,14435,59184,75464,13084,15140,17160,23282
71669,71513,72200,71669,51404,54000,62442,41683,19558
71686,38827,62695,55027,14301,1557,5008,23904,18293
71703,54028,53908,53909,53959,54000,53846,54216,54060
71757,72767,73498,67505,66478,47541,14592,21688,69174
71766,51845,51898,46821,56733,71766,51804,51622,44459
71802,70439,72821,69383,68738,70437,66849,67533,72822
71808,65796,71811,70437,72354,71802,72822,70439,65458
71809,71230,71809,72821,67399,68738,67407,67398,67405
71810,76111,64540,66593,64542,73572,71231,69386,66847
71811,71811,70437,71808,70439,65458,67533,71802,69894
71868,429,54028,53909,53959,54000,54060,54059,54265
71917,76696,72706,20199,42904,59827,14397,55353,25952
72007,69202,73411,36391,21800,59966,40815,6523,3824
72008,72008,64800,53513,58519,72427,28373,72425,41084
72064,67507,45116,66030,67508,69866,66057,36367,11963
72118,57640,58272,57110,36670,23474,47695,55900,48911
72130,64879,49865,70611,59239,51575,9200,36299,62631
72146,66769,61417,61425,62884,40342,45555,51721,69677
72200,71513,72200,71669,51404,54000,62442,41683,19558
72317,72821,68738,76997,74145,72822,76810,72706,65403
72329,72329,72330,52703,25414,54028,54134,54059,54000
72330,72329,72330,52703,25414,54028,54134,54059,54000
72354,72822,64543,71810,76111,64544,66593,69386,66592
72355,72355,76996,75342,66349,64542,64541,64540,71231
72392,70647,62101,62237,62342,16083,18293,56259,10265
72394,72394,71212,29292,41240,47712,512,5916,31703
72425,72427,72426,64800,73843,72008,53513,58519,28373
72426,72427,72425,54059,53959,54000,54028,53908,54216
72427,72426,72425,73843,64800,72008,53513,58519,28373
72600,51874,69141,19459,20038,55030,28096,28100,75267
72706,44686,25952,20199,42904,59827,55353,14397,31118
72732,58519,41508,74145,9200,43514,28676,41613,25918
72767,71757,73498,14592,47541,69174,58920,61427,65447
72820,72820,66593,69384,70440,69386,66847,64543,76111
72821,72821,72822,65403,65400,64542,71809,76111,71810
72822,72354,72823,72821,68738,64542,64543,70703,64541
72823,72822,76996,74843,72355,67405,72354,72821,68738
72827,47046,68391,56979,58941,63460,65401,71809,69255
72989,73020,72989,55192,71157,55193,43114,18294,24989
73020,73020,72989,55192,71157,55193,43114,18294,24989
73052,65447,46386,20417,58920,69894,36862,47695,58053
73062,74657,59966,69894,1123,19960,20478,17538,34146
73129,54731,1018,60511,29145,48911,4073,35036,24905
73234,73235,73237,73239,73234,73242,73241,22960,38552
73235,73235,73237,73239,73234,73242,73241,22960,38552
73237,73235,73237,73239,73234,73242,73241,22960,38552
73239,73235,73237,73239,73234,73242,73241,22960,38552
73241,73235,73237,73239,73234,73242,73241,22960,38552
73242,73235,73237,73239,73234,73242,73241,22960,38552
73252,73331,37045,26352,7693,36269,2572,17010,56887
73290,65636,66430,55097,73290,64379,31935,40004,73291
73291,65636,66430,55097,73290,64379,31935,40004,73291
73327,73327,75848,60512,67946,57024,65589,75876,64256
73331,73331,37045,26352,7693,36269,2572,17010,56887
73339,40268,73340,41491,75036,75029,75030,75032,75031
73340,73339,40268,75036,75032,41491,75030,75031,75029
73368,51466,57856,54059,53909,53959,54000,53906,54028
73369,1538,1535,1539,67507,1536,69866,51721,66057
73411,64540,73572,64543,64541,64542,70440,76111,70703
73498,72767,42030,49418,71757,41772,42534,48658,56103
73570,74545,67963,74888,66592,71810,66593,69386,70440
73571,72820,66593,69384,70440,69386,66847,64543,76111
73572,76111,64540,66593,64542,73572,71231,69386,66847
73635,54028,53908,53909,53959,54000,54059,54265,54134
73646,50089,73646,68447,39886,44082,51733,33242,64487
73752,6723,5256,10480,2788,65833,8575,7516,4110
73761,74488,62198,60555,66433,36380,27596,54059,26352
73769,19674,33783,29198,21110,75464,52239,17610,18310
73843,72008,64800,53513,58519,72427,28373,72425,41084
73941,53906,52211,29687,37518,55900,24905,20478,20470
74027,68401,68737,68432,56982,74675,54000,46317,68430
74120,74651,7673,16638,24059,54827,51483,20893,7675
74145,76997,72821,68738,76810,72317,72822,74360,76111
74159,76963,30550,75683,69865,66041,65666,12928,175
74360,76997,73570,74545,67963,74888,76810,66592,76506
74435,1414,8203,429,54134,54000,54028,53909,54059
74488,73761,66433,70732,27596,36380,74753,22604,67455
74536,70391,54908,59125,36391,512,45878,2740,6551
74545,74545,67963,74888,66592,71810,66593,69386,70440
74651,74120,47843,51192,75989,55339,56688,56687,30182
74657,73062,59966,69894,1123,20478,17538,34146,7348
74675,74676,40140,76766,76508,56982,74683,74027,68401
74676,40140,76508,76766,74675,62717,56982,60704,58940
74683,76668,75898,74675,30034,50448,42591,37952,46670
74723,64764,8590,34808,30682,31704,727,429,54000
74753,67455,66433,64609,38552,62737,74488,30682,963
74768,53129,74768,53909,40308,52425,59125,54134,20470
74774,49803,58850,65682,7673,175,1598,56887,1791
74843,74843,76996,75342,66349,64542,64541,64540,71231
74868,74868,74880,45726,63066,45743,49452,64762,67170
74870,67962,59315,59514,54000,54059,53959,53908,54216
74880,74868,74880,45726,63066,45743,49452,64762,67170
74888,74888,73570,74545,76417,10602,74360,71231,64544
74921,40303,57671,43438,52368,47693,41688,63863,505
74928,61638,57757,43151,20447,7849,75087,2106,1550
74998,65636,66430,55097,73290,64379,31935,40004,73291
75029,75036,75031,75030,75029,75032,41492,73339,35351
75030,75036,75031,75030,75029,75032,41492,73339,35351
75031,75036,75031,75030,75029,75032,41492,73339,35351
75032,75036,75031,75030,75029,75032,41492,73339,35351
75036,75036,75031,75030,75029,75032,41492,73339,35351
75063,57792,62689,69069,63117,37046,51749,75063,35982
75087,69510,74928,61638,73020,35386,72989,55192,41116
75141,67512,64233,960,54000,53909,53959,54060,54028
75155,16818,20022,18968,38261,18310,53158,24989,965
75244,50089,73646,68447,39886,44082,51733,33242,64487
75267,51874,69141,19459,20038,55030,28096,28100,75267
75342,74843,72355,76996,66349,64542,64541,64540,71231
75343,76111,64540,66593,64542,73572,71231,69386,66847
75449,65636,66430,55097,73290,64379,31935,40004,73291
75464,33783,73769,63558,19674,29198,59184,71559,21110
75522,70611,51575,52211,11757,53909,53959,54000,53906
75683,26419,26418,51599,76963,7811,17737,26420,7810
75698,75698,76694,48527,61105,75876,76696,56540,68401
75700,75698,76694,48527,61105,75876,76696,56540,68401
75708,35881,52352,69515,51792,46242,66423,23290,12421
75728,48066,64087,21822,5441,16074,19960,11757,54028
75745,70795,33624,25852,3824,17538,35036,21822,34146
75787,11899,75787,26722,11263,15130,21110,8575,13020
75788,11899,75787,26722,11263,15130,21110,8575,13020
75847,69174,43312,58053,52211,25852,48911,24905,5441
75848,67946,60512,57024,75876,64256,60661,73327,58916
75850,65400,71230,71809,67399,68738,72821,67407,67398
75856,55030,75267,50215,20038,19459,28469,69141,47986
75876,76560,60512,57024,75848,67946,68432,68430,64256
75890,75891,21800,6523,54731,4073,35036,727,16074
75891,75891,21800,6523,54731,4073,35036,727,16074
75898,76668,74683,30034,50448,42591,37952,46670,53779
75907,66057,67508,66818,67507,36083,64327,66029,69866
75940,30181,75856,51301,41683,2780,175,2725,1598
75963,65197,65209,65208,75963,5761,2572,1504,7348
75988,55339,51192,56688,56687,75989,47843,30182,76265
75989,47843,56687,55339,75989,51192,30182,76265,55905
76111,76111,64540,66593,64542,73572,71231,69386,66847
76229,505,4073,5441,16074,7348,11757,54361,54028
76265,56687,51192,56688,75989,55339,47843,30182,54060
76417,76417,66848,74888,67963,73570,74545,31970,5659
76453,53421,1622,13350,5411,1504,727,47658,33644
76506,76997,47046,76810,74360,74145,72317,64096,49237
76508,76508,74676,62717,56982,74675,60704,58940,56978
76560,76694,75876,75848,67946,60512,57024,68432,64550
76668,75898,74683,30034,50448,42591,37952,46670,53779
76685,67188,40980,66030,69677,51721,30034,36367,9117
76694,76560,48527,61105,75700,75698,75876,56540,68401
76696,76694,31118,48527,61105,71917,75698,75700,72706
76766,74676,74675,25656,963,11757,54059,54028,53959
76780,10788,20560,46634,20818,40815,20447,35378,35717
76810,76997,74360,69386,73572,66593,66592,76111,64544
76963,30550,75683,74159,69865,12928,2719,35717,59966
76995,70440,69384,76111,71810,64542,66847,64541,64544
76996,74843,72355,75342,66349,33040,66484,51520,70798
76997,76810,76506,74360,64541,64542,71810,66593,64543
76998,76111,64540,66593,64542,73572,71231,69386,66847
76999,76111,64540,66593,64542,73572,71231,69386,66847
77116,76111,64540,66593,64542,73572,71231,69386,66847
77198,77198,62829,20818,48519,58053,41778,59966,16638
77199,77198,62829,20818,48519,58053,41778,59966,16638
77207,21822,53959,54000,54028,54059,53909,54060,54361
